reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
APB6VJX5CNR5C,B0002CZV82,fendertele67,"[1, 1]",This pedal is a must have for any pedal board. I love the overdriven sound of this pedal in that it has a distortion element but not so distorted single notes are lost in the fray. Thirty some odd years and counting and still one of the best.,5,Must have,1397692800,"04 17, 2014"
A21Q29J3ZWPDNP,B0002CZV82,From Detroit,"[2, 3]","This was the first pedal I ever bought when I started playing guitar 15 years ago.  It's still in my primary set up!  The sound it puts out is very balanced:  you can get a subtle overdrive-like sound out of it, or a high-gain hard rock/80's metal sound out of it.  For those looking for insane crunch, this isn't for you.  Anyone that wants a nice, versatile pedal, this IS the one you want!",5,Classic pedal and a must have for anyone who plays electric!,1255737600,"10 17, 2009"
AJBBU53A0X84I,B0002CZV82,Jerry,"[1, 2]","I find that if I play this pedal along with my Boss Super Chorus pedal, my guitar with Tex-Mex pickups captures a lot Gilmour's sound tonality.",5,I like the sound of this pedal.,1375920000,"08 8, 2013"
A1GMWTGXW682GB,B0002CZV82,MetalFan,"[0, 0]","This pedal has been on the market for a very long time and it was a smoking deal for a Boss pedal at $40. The pedal works great with almost any guitar pickup set but sings with my EMG powered Schecter and tube amp.Different distortion levels can be dialed in and to my surprise, it works good with a bass although bass players know they will lose some bottom end.The guitar universe always raves about Boss and the distortion pedals and how any guitar player should have one of the distortion pedals. Buy it and experiment with the gain and settings and find your favorite tone.I may buy another one and mod it to use with my bass.",5,The classic Boss distortion pedal for $40,1332892800,"03 28, 2012"
A3EIML9QZO5NZZ,B0002CZV82,Sherwin Rackal,"[0, 0]",This is the best deal ever my first pedal was a zoom 505 gfx and it was really electronic and synthesized sounding alot of echos and stuff. Honestly the best effect it held was the phaser/jet pipe effect. I got this today and man it sounds so crisp clean and evenly distorted. It does the job distortion and sustain best buy for a best price!! bodow!!! from Trinidad!!,5,Boss is the Boss,1332115200,"03 19, 2012"
A205483DF7XVDE,B0002CZV82,StevenEddy "Audio Pro","[0, 0]",I love these pedals. Inexpensive to purchase - easy to mod to your liking.This pedal received the gain and JCM mod.I will purchase more of these and will mod each and every one of them.This pedal is also good stock for a lead boost. Love this pedal.,5,Great pedal,1325462400,"01 2, 2012"
A2F92AOWTIUIB,B0002CZV82,StudioDude,"[1, 2]","I know, I know, many people hate on this pedal, calling it &#34;stale&#34;, and &#34;generic&#34;. The problem that they have is that they simply haven't found the right settings on the pedal and the amp, because, after all, the settings on both the amp, and the pedal do make a difference. One thing to note is that it is a bit on the quiet side in my opinion. I have a Digitech Bad Monkey, and I set the level on that to 2 so it matches up with the amp. With this pedal, I have to crank the level to make the clean tone the same level as the distorted tone.",5,Truly one of the best.,1394755200,"03 14, 2014"
AZ0LJNEP2VRD1,B0002CZV82,Victor,"[0, 0]","This is an excellent distortion pedal for people who want a traditional rock sound. I use it with a Fender Mustang amp and an Ibanez guitar with good humbucking pickups. It's very easy to use and rugged. If you play metal, you might want to get the HardWire TL-2 instead; that pedal delivers more distortion (an insane amount, if necessary) and more tone control, but it's also more expensive. But you can easily boost the distortion achieved by the DS-1 by using it with your amp on an overdriven setting. The DS-1 is an excellent general purpose distortion pedal. I don't know of any other that achieves this level of quality in the same price-range.",5,Great for old-time distortion,1292716800,"12 19, 2010"
AUUI1FKERRMV2,B0002CZV82,Walter NYC,"[0, 0]","First off I am no expert on these things but I can tell you in the brief period in which I have owned my DS-1 I have enjoyed playing/practicing a lot more with this pedal.  I have a Fender wannabe guitar, and a Fender Sidekick 10 which means my gear isn't the best but the pedal produces a wide variety of distortion and tone changes which keeps me interested.  I am having so much fun that I don't even notice my fingers hurt anymore.  Honestly, this is an essential buy when starting out along with headphones and a cord extension so the police don't come a knockin.(update Sept 2012)It is a year later and I have a much better guitar and amp and a lot more knowledge.  I am glad I got the DS-1 but for other reasons.  Sure it made me enjoy playing and practicing a lot more but I soon found the sound was off considering I like more blue and classic rock.  Again for the money I dont think you can beat it but more importantly when you have a few buck you can send it out for modification from Keeley.  Initially I had wished I went with and overdrive (OCD or Boss OD-3) but with the mod done by Keeley I have a super flexible pedal that cover just about all the sounds I need.  In closing, spend the $40 buck and get this....and then when you start wishing it could do more send it off to be modified and you will thank yourself later.",5,Great 1st Pedal (updated),1324339200,"12 20, 2011"
A21Q29J3ZWPDNP,B0002CZVA0,From Detroit,"[5, 5]","I have a lot of pedals...  In fact, I have 2 distortion and 2 overdrive pedals (though only the MT2 and the OD3 are regularly in my rig.)  This pedal won't give you a ""cranked up tube stack"" sound.  No...  Instead, it's very edgy and smooth as can be.  It has a mid-sweep knob on it to help sculpt your tone.  I usually use it as a mid-boost for solos.  You'll find that you get amazing sustain and a huge sound that you won't be able to replicate (easily... I'm sure the huge Boss distortion box comes close, but for the price...) with any other pedal.",5,Very useful pedal to have.,1270857600,"04 10, 2010"
